Hierarchy Level	Metric Name	Metric Value
0	Elapsed Time	1.233185
1	Clockticks	8931800000
2	Performance-core (P-core)	8931800000
1	Instructions Retired	36978400000
2	Performance-core (P-core)	36978400000
1	CPI Rate	0.241541
2	Performance-core (P-core)	0.241541
1	Performance-core (P-core)	
2	Retiring	60.3
3	Light Operations	56.4
4	FP Arithmetic	9.2
5	FP x87	0.0
5	FP Scalar	9.2
5	FP Vector	0.0
6	128-bit FP Vector	0.0
6	256-bit FP Vector	0.0
4	Integer Operations	0.1
5	128-bit Integer Vector Operations	0.1
5	256-bit Vector Operations	0.0
4	Memory Operations	26.6
4	Fused Instructions	9.8
4	Non Fused Branches	2.4
4	Other	8.3
5	Nop Instructions	0.3
5	Shuffles_256b	0.0
3	Heavy Operations	3.8
4	Few Uops Instructions	3.3
4	Microcode Sequencer	0.5
5	Assists	0.0
6	Page Faults	0.0
6	FP Assists	0.0
6	AVX Assists	0.0
5	CISC	0.5
2	Front-End Bound	7.7
3	Front-End Latency	1.5
4	ICache Misses	0.1
5	Code L2 Hit	0.1
5	Code L2 Miss	0.0
4	ITLB Misses	0.2
5	Code STLB Hit	0.0
5	Code STLB Miss	0.2
6	Code STLB Miss 4K	0.0
6	Code STLB Miss 2M	0.0
4	Branch Resteers	0.9
5	Mispredicts Resteers	1.7
5	Clears Resteers	0.0
5	Unknown Branches	0.0
4	MS Switches	0.0
4	Length Changing Prefixes	0.0
4	DSB Switches	0.8
3	Front-End Bandwidth	6.3
4	Front-End Bandwidth MITE	1.5
5	Decoder-0 Alone	0.2
4	Front-End Bandwidth DSB	11.9
4	Front-End Bandwidth LSD	1.2
4	MS	100.0
4	(Info) DSB Coverage	67.4
4	(Info) LSD Coverage	16.3
4	(Info) DSB Misses	59.8
2	Bad Speculation	3.9
3	Branch Mispredict	7.6
4	Other Mispredicts	1.5
3	Machine Clears	0.0
4	Other Nukes	0.0
2	Back-End Bound	28.1
3	Memory Bound	13.8
4	L1 Bound	3.6
5	DTLB Overhead	5.5
6	Load STLB Hit	5.2
6	Load STLB Miss	0.2
7	Load STLB Miss 4K	0.0
7	Load STLB Miss 2M	0.0
7	Load STLB Miss 1G	0.0
5	Loads Blocked by Store Forwarding	0.0
5	L1 Latency Dependency	54.6
5	Lock Latency	0.0
5	Split Loads	0.5
5	FB Full	2.4
4	L2 Bound	0.5
5	L2 Hit Latency	17.5
4	L3 Bound	0.5
5	Contested Accesses	0.0
5	Data Sharing	0.0
5	L3 Latency	0.0
5	SQ Full	0.0
4	DRAM Bound	0.2
5	Memory Bandwidth	1.2
5	Memory Latency	3.9
4	Store Bound	0.2
5	Store Latency	1.2
5	False Sharing	0.0
5	Split Stores	0.0
5	Streaming Stores	0.0
5	DTLB Store Overhead	1.1
6	Store STLB Hit	0.2
6	Store STLB Miss	0.9
7	Store STLB Miss 4K	0.9
7	Store STLB Miss 2M	0.0
7	Store STLB Miss 1G	0.0
3	Core Bound	14.3
4	Divider	0.0
5	FP Divider	0.0
5	INT Divider	0.0
4	Serializing Operations	2.1
5	Slow Pause	0.0
5	C01 Wait	0.0
5	C02 Wait	0.0
5	Memory Fence	0.0
4	Port Utilization	17.3
5	Cycles of 0 Ports Utilized	0.0
6	Mixing Vectors	0.0
5	Cycles of 1 Port Utilized	5.4
5	Cycles of 2 Ports Utilized	6.9
5	Cycles of 3+ Ports Utilized	82.4
6	ALU Operation Utilization	43.6
7	Port 0	54.7
7	Port 1	30.7
7	Port 6	62.1
6	Load Operation Utilization	62.7
6	Store Operation Utilization	6.8
5	Vector Capacity Usage (FPU)	6.2
1	Efficient-core (E-core)	
2	Retiring	0.0
3	General Retirement	0.0
4	FP Arithmetic	0.0
4	Other	0.0
3	Microcode Sequencer	0.0
2	Front-End Bound	0.0
3	Front-End Latency	0.0
4	ICache Misses	0.0
4	ITLB Misses	0.0
4	BACLEARS	0.0
4	Branch Resteers	0.0
3	Front-End Bandwidth	0.0
4	Cisc	0.0
4	Decode	0.0
4	Pre-Decode Wrong	0.0
4	Front-End Other	0.0
2	Bad Speculation	0.0
3	Branch Mispredict	0.0
3	Machine Clears	0.0
4	Machine Clear	0.0
5	SMC Machine Clear	0.0
5	Machine Ordering	0.0
5	FP Assists	0.0
5	Disambiguation	0.0
5	Page Faults	0.0
4	Fast Machine Clears	0.0
2	Back-End Bound	0.0
3	Core Bound	0.0
3	Memory Bound	0.0
4	Store Bound	0.0
4	L1 Bound	0.0
5	Loads Blocked by Store Forwarding	0.0
5	Load STLB Hit	0.0
5	Load STLB Miss	0.0
5	Other L1	0.0
4	L2 Bound	0.0
4	L3 Bound	0.0
4	DRAM Bound	0.0
4	Other Load Store	0.0
2	Back-End Bound Auxiliary	0.0
3	Resource Bound	0.0
4	Memory Scheduler	0.0
5	ST Buffer	0.0
5	LD Buffer	0.0
5	RSV	0.0
4	Non-memory Scheduler	0.0
4	Register	0.0
4	Full Re-order Buffer (ROB)	0.0
4	Allocation Restriction	0.0
4	Serializing Operations	0.0
1	Average CPU Frequency	5171679177.930876
1	Total Thread Count	4
1	Paused Time	0.0
0	Effective Physical Core Utilization	7.0% (1.399 out of 20)
1	Effective Logical Core Utilization	5.0% (1.400 out of 28)
0	Collection and Platform Info	
1	Application Command Line	taskset "-c" "0-15" "./bin/mean" "3" "2" 
