Hierarchy Level	Metric Name	Metric Value
0	Elapsed Time	5.010443
1	Clockticks	163349600000
2	Performance-core (P-core)	163349600000
1	Instructions Retired	698577600000
2	Performance-core (P-core)	698577600000
1	CPI Rate	0.233832
2	Performance-core (P-core)	0.233832
1	Performance-core (P-core)	
2	Retiring	72.7
3	Light Operations	68.8
4	FP Arithmetic	10.4
5	FP x87	0.0
5	FP Scalar	10.4
5	FP Vector	0.0
6	128-bit FP Vector	0.0
6	256-bit FP Vector	0.0
4	Integer Operations	0.0
5	128-bit Integer Vector Operations	0.0
5	256-bit Vector Operations	0.0
4	Memory Operations	35.8
4	Fused Instructions	14.4
4	Non Fused Branches	0.3
4	Other	7.9
5	Nop Instructions	0.1
5	Shuffles_256b	0.0
3	Heavy Operations	3.9
4	Few Uops Instructions	3.8
4	Microcode Sequencer	0.1
5	Assists	0.0
6	Page Faults	0.0
6	FP Assists	0.0
6	AVX Assists	0.0
5	CISC	0.1
2	Front-End Bound	7.4
3	Front-End Latency	2.3
4	ICache Misses	0.0
5	Code L2 Hit	0.0
5	Code L2 Miss	0.0
4	ITLB Misses	0.0
5	Code STLB Hit	0.0
5	Code STLB Miss	0.0
6	Code STLB Miss 4K	0.0
6	Code STLB Miss 2M	0.0
4	Branch Resteers	0.3
5	Mispredicts Resteers	0.2
5	Clears Resteers	0.1
5	Unknown Branches	0.0
4	MS Switches	0.0
4	Length Changing Prefixes	0.0
4	DSB Switches	0.1
3	Front-End Bandwidth	5.1
4	Front-End Bandwidth MITE	0.1
5	Decoder-0 Alone	0.0
4	Front-End Bandwidth DSB	12.9
4	Front-End Bandwidth LSD	0.6
4	MS	100.0
4	(Info) DSB Coverage	84.4
4	(Info) LSD Coverage	5.2
4	(Info) DSB Misses	35.6
2	Bad Speculation	1.9
3	Branch Mispredict	1.4
4	Other Mispredicts	0.3
3	Machine Clears	0.5
4	Other Nukes	0.5
2	Back-End Bound	18.0
3	Memory Bound	1.1
4	L1 Bound	2.8
5	DTLB Overhead	1.0
6	Load STLB Hit	1.0
6	Load STLB Miss	0.0
7	Load STLB Miss 4K	0.0
7	Load STLB Miss 2M	0.0
7	Load STLB Miss 1G	0.0
5	Loads Blocked by Store Forwarding	0.0
5	L1 Latency Dependency	55.9
5	Lock Latency	0.0
5	Split Loads	0.0
5	FB Full	0.1
4	L2 Bound	0.2
5	L2 Hit Latency	5.1
4	L3 Bound	0.0
5	Contested Accesses	0.0
5	Data Sharing	0.0
5	L3 Latency	0.0
5	SQ Full	0.0
4	DRAM Bound	0.1
5	Memory Bandwidth	0.1
5	Memory Latency	0.5
4	Store Bound	0.0
5	Store Latency	0.1
5	False Sharing	0.0
5	Split Stores	0.0
5	Streaming Stores	0.0
5	DTLB Store Overhead	0.1
6	Store STLB Hit	0.0
6	Store STLB Miss	0.1
7	Store STLB Miss 4K	0.1
7	Store STLB Miss 2M	0.0
7	Store STLB Miss 1G	0.0
3	Core Bound	17.0
4	Divider	0.0
5	FP Divider	0.0
5	INT Divider	0.0
4	Serializing Operations	0.5
5	Slow Pause	0.0
5	C01 Wait	0.0
5	C02 Wait	0.0
5	Memory Fence	0.0
4	Port Utilization	27.2
5	Cycles of 0 Ports Utilized	0.0
6	Mixing Vectors	0.0
5	Cycles of 1 Port Utilized	8.2
5	Cycles of 2 Ports Utilized	11.6
5	Cycles of 3+ Ports Utilized	76.7
6	ALU Operation Utilization	46.8
7	Port 0	60.4
7	Port 1	30.2
7	Port 6	68.0
6	Load Operation Utilization	76.8
6	Store Operation Utilization	0.6
5	Vector Capacity Usage (FPU)	6.2
1	Efficient-core (E-core)	
2	Retiring	0.0
3	General Retirement	0.0
4	FP Arithmetic	0.0
4	Other	0.0
3	Microcode Sequencer	0.0
2	Front-End Bound	0.0
3	Front-End Latency	0.0
4	ICache Misses	0.0
4	ITLB Misses	0.0
4	BACLEARS	0.0
4	Branch Resteers	0.0
3	Front-End Bandwidth	0.0
4	Cisc	0.0
4	Decode	0.0
4	Pre-Decode Wrong	0.0
4	Front-End Other	0.0
2	Bad Speculation	0.0
