Hierarchy Level	Metric Name	Metric Value
0	Elapsed Time	1.301094
1	Clockticks	27829000000
2	Performance-core (P-core)	27829000000
1	Instructions Retired	134225200000
2	Performance-core (P-core)	134225200000
1	CPI Rate	0.207331
2	Performance-core (P-core)	0.207331
1	Performance-core (P-core)	
2	Retiring	68.8
3	Light Operations	65.1
4	FP Arithmetic	9.4
5	FP x87	0.0
5	FP Scalar	9.3
5	FP Vector	0.1
6	128-bit FP Vector	0.0
6	256-bit FP Vector	0.0
4	Integer Operations	0.0
5	128-bit Integer Vector Operations	0.0
5	256-bit Vector Operations	0.0
4	Memory Operations	32.9
4	Fused Instructions	12.9
4	Non Fused Branches	0.6
4	Other	9.4
5	Nop Instructions	0.2
5	Shuffles_256b	0.0
3	Heavy Operations	3.7
4	Few Uops Instructions	3.5
4	Microcode Sequencer	0.2
5	Assists	0.0
6	Page Faults	0.0
6	FP Assists	0.0
6	AVX Assists	0.0
5	CISC	0.2
2	Front-End Bound	5.3
3	Front-End Latency	0.4
4	ICache Misses	0.0
5	Code L2 Hit	0.0
5	Code L2 Miss	0.3
4	ITLB Misses	0.0
5	Code STLB Hit	0.0
5	Code STLB Miss	0.0
6	Code STLB Miss 4K	0.0
6	Code STLB Miss 2M	0.0
4	Branch Resteers	0.3
5	Mispredicts Resteers	0.1
5	Clears Resteers	0.1
5	Unknown Branches	0.0
4	MS Switches	0.0
4	Length Changing Prefixes	0.0
4	DSB Switches	0.1
3	Front-End Bandwidth	4.9
4	Front-End Bandwidth MITE	0.2
5	Decoder-0 Alone	0.0
4	Front-End Bandwidth DSB	13.9
4	Front-End Bandwidth LSD	0.3
4	MS	100.0
4	(Info) DSB Coverage	92.3
4	(Info) LSD Coverage	4.3
4	(Info) DSB Misses	12.7
2	Bad Speculation	6.2
3	Branch Mispredict	3.2
4	Other Mispredicts	0.0
3	Machine Clears	3.0
4	Other Nukes	3.0
2	Back-End Bound	19.7
3	Memory Bound	2.9
4	L1 Bound	2.4
5	DTLB Overhead	2.0
6	Load STLB Hit	2.0
6	Load STLB Miss	0.1
7	Load STLB Miss 4K	0.0
7	Load STLB Miss 2M	0.0
7	Load STLB Miss 1G	0.0
5	Loads Blocked by Store Forwarding	0.0
5	L1 Latency Dependency	71.5
5	Lock Latency	0.0
5	Split Loads	0.0
5	FB Full	0.5
4	L2 Bound	0.2
5	L2 Hit Latency	4.9
4	L3 Bound	0.0
5	Contested Accesses	0.0
5	Data Sharing	0.0
5	L3 Latency	0.0
5	SQ Full	0.0
4	DRAM Bound	0.2
5	Memory Bandwidth	1.0
5	Memory Latency	1.0
4	Store Bound	0.7
5	Store Latency	1.0
5	False Sharing	0.0
5	Split Stores	0.0
5	Streaming Stores	0.0
5	DTLB Store Overhead	0.3
6	Store STLB Hit	0.1
6	Store STLB Miss	0.3
7	Store STLB Miss 4K	0.3
7	Store STLB Miss 2M	0.0
7	Store STLB Miss 1G	0.0
3	Core Bound	16.8
4	Divider	0.0
5	FP Divider	0.0
5	INT Divider	0.0
